post_type,caption,like_count,comment_count,date,time,engagement_rate
Image,"['langkah', 'tuju', 'damai', 'langkah', 'tuju', 'mari', 'bersamasama', 'cipta', 'dunia', 'harmonis', 'individu', 'aman', 'harga', 'hidup', 'agam', 'damai', 'damai', 'tuju', 'tanggung', 'generasi', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampusinovasi', 'hariperdamaiandunia']",401,0,2024-09-21,20:01:39,1.2808227928963845
Image,"['selamat', 'tim', 'hasil', 'mengaharumkan', 'nama', 'pens', 'raih', 'medal', 'for', 'excellence', 'kategori', 'autonomous', 'mobile', 'robotics', 'ajang', 'worldskills', 'competition', 'selenggara', 'kota', 'lyon', 'perancis', 'pens', 'pensjoss', 'politeknik', 'politeknikjoss', 'vokasikuatmenguatkanindonesia', 'kampusinovasi', 'kampustradisijuara', 'worldskills']",1038,0,2024-09-21,16:46:21,3.315446531238022
Carousel,"['program', 'studi', 'multimedia', 'broadcasting', 'pens', 'hadir', 'dahlan', 'dahi', 'ceo', 'tribun', 'network', 'narasumber', 'kuliah', 'tamu', 'tema', 'dunia', 'broadcasting', 'era', 'digital', 'webinar', 'mahasiswa', 'dosen', 'departemen', 'teknologi', 'multimedia', 'kreatif', 'kamis', 'hasil', 'tantang', 'hadap', 'teknologi', 'bidang', 'broadcasting', 'artificial', 'intelligent', 'laksana', 'giat', 'rupa', 'salah', 'upaya', 'prodi', 'mmb', 'dukung', 'pens', 'kampus', 'inovasi', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusinovasi', 'kuliahtamummb', 'dahlandahi']",325,0,2024-09-19,16:13:03,1.0380733358885907
Image,"['manfaat', 'kuat', 'milik', 'bawa', 'orangorang', 'selamat', 'palang', 'merah', 'indonesia', 'moga', 'semangat', 'peduli', 'tumbuh', 'kalang', 'kampus', 'masyarakat', 'wujud', 'solidaritas', 'aksi', 'nyata', 'manusia', 'haripalangmerahindonesia', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampusinovasi', 'pmiindonesia', 'pmi']",240,1,2024-09-17,10:00:22,0.7697713044589242
Image,"['maulid', 'nabi', 'muhammad', 'saw', 'mari', 'kenang', 'jalan', 'hidup', 'beliau', 'penuh', 'makna', 'moga', 'teladan', 'akhlak', 'mulia', 'sederhana', 'nabi', 'muhammad', 'aspek', 'hidup', 'selamat', 'lahir', 'nabi', 'muhammadsawh', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampusinovasi', 'harikelahirannabimuhammadsawh']",349,1,2024-09-16,10:06:35,1.1179251309569438
Carousel,"['eepis', 'news', 'and', 'network', 'team', 'ent', 'pens', 'sukses', 'helat', 'sharing', 'session', 'alumni', 'jumat', 'langsung', 'ruang', 'mini', 'teater', 'lt', 'gedung', 'pascasarjana', 'giat', 'hadir', 'alumni', 'ent', 'generasi', 'dosen', 'universitas', 'telkom', 'berlian', 'rahmy', 'lidiawaty', 'sst', 'mmt', 'bawa', 'materi', 'tema', 'how', 'to', 'survive', 'in', 'journalist', 'sharing', 'session', 'harap', 'erat', 'keluarga', 'alumni', 'anggota', 'aktif', 'ent', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusinovasi', 'ent']",759,0,2024-09-15,17:38:17,2.424300498275201
Image,"['selamat', 'juang', 'delegasi', 'pens', 'ajang', 'kompetisi', 'robot', 'terbang', 'indonesia', 'krti', 'universitas', 'negeri', 'yogyakarta', 'moga', 'hasil', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampusinovasi', 'krtiuny']",958,61,2024-09-12,20:51:33,3.254759166986074
Carousel,"['sosialisasi', 'program', 'studi', 'doktor', 'terap', 'sistem', 'siber', 'fisik', 'hai', 'sobat', 'pens', 'selenggara', 'september', 'wib', 'selesai', 'zoom', 'link', 'pensidssfpens', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusinovasi', 'doktorterapan', 'sistemsiberfisik']",456,0,2024-09-12,15:34:18,1.4564967420467612
Image,"['selamat', 'juang', 'delegasi', 'indonesia', 'ajang', 'worldskills', 'competition', 'lyon', 'prancis', 'moga', 'hasil', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampusinovasi', 'worldsskillscompetition']",812,0,2024-09-10,10:41:02,2.5935863038201097
Carousel,"['pens', 'giat', 'arah', 'pekan', 'ilmiah', 'mahasiswa', 'nasional', 'pimnas', 'ruang', 'minitheater', 'lt', 'gedung', 'pascasarjana', 'pens', 'rabu', 'giat', 'hadir', 'delapan', 'tim', 'kreativitas', 'mahasiswa', 'pkm', 'hasil', 'lolos', 'pimnas', 'kategori', 'pkmkc', 'pkmvgk', 'pkmgft', 'dosen', 'bimbing', 'tim', 'pimnas', 'selenggara', 'universitas', 'airlangga', 'unair', 'hitung', 'tanggal', 'giat', 'arah', 'tuju', 'matang', 'tim', 'hadap', 'kompetisi', 'pimnas', 'optimal', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusinovasi', 'pimnas']",818,0,2024-09-07,11:43:33,2.6127507346365144
Carousel,"['program', 'studi', 'sarjana', 'terap', 'teknik', 'mekatronika', 'pens', 'gelar', 'giat', 'abdi', 'masyarakat', 'balai', 'desa', 'gebang', 'putih', 'sukolilo', 'langsung', 'jumat', 'giat', 'tuju', 'kenal', 'sistem', 'charging', 'station', 'bas', 'panel', 'surya', 'perangkat', 'handphone', 'kenal', 'pens', 'khusus', 'prodi', 'mekatronika', 'masyarakat', 'abdi', 'masyarakat', 'hadir', 'dosen', 'mahasiswa', 'perangkat', 'desa', 'warga', 'agenda', 'serah', 'terima', 'alat', 'simbolis', 'sosialisasi', 'kait', 'awat', 'alat', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusinovasi', 'kampusvokasi', 'kampustradisijuara', 'pengmasmekatronika']",582,4,2024-09-06,20:57:01,1.8717260764021972
Carousel,"['orientasi', 'moral', 'motivasi', 'mahasiwa', 'pens', 'gelar', 'bedah', 'buku', 'hadratussyaikh', 'kh', 'm', 'hasyim', 'asyari', 'umat', 'islam', 'indonesia', 'salah', 'rangkai', 'dies', 'natalis', 'kh', 'abdul', 'hakim', 'mahfudz', 'rupa', 'cicit', 'tokoh', 'eksklusif', 'cerita', 'juang', 'inspiratif', 'cermin', 'masyarakat', 'giat', 'buka', 'tembus', 'total', 'orang', 'daerah', 'jombang', 'mojokerto', 'malang', 'fokus', 'diskusi', 'doorprize', 'riah', 'tutup', 'giat', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusinovasi', 'bedahbuku', 'guskikin', 'khmhasyimasyari']",331,2,2024-09-03,11:37:46,1.0636259103104635
Image,"['informasi', 'seleksi', 'cpns', 'politeknik', 'elektronika', 'negeri', 'dosen', 'formasi', 'tendik', 'formasi', 'daftar', 'agustus', 'september', 'informasi', 'casnkemdikbudgoidcpnscpns', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusinovasi', 'cpns']",966,2,2024-09-03,09:25:45,3.0918615050466336
Carousel,"['padu', 'suara', 'mahasiswa', 'psm', 'pens', 'ajang', 'world', 'choir', 'festival', 'tekun', 'gigih', 'tuju', 'kompetisi', 'internasional', 'lihat', 'gelar', 'precompetition', 'sabtu', 'giat', 'buka', 'orang', 'hadir', 'dukung', 'penuh', 'konser', 'malam', 'harap', 'doa', 'restu', 'psm', 'pens', 'penuh', 'ruang', 'mini', 'teater', 'lt', 'gedung', 'pascasarjana', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusinovasi', 'psmpens', 'swcf']",996,8,2024-09-01,20:09:06,3.206848089945062
Carousel,"['rangka', 'erat', 'silaturahmi', 'kalang', 'wanita', 'civitas', 'akademika', 'dharma', 'wanita', 'dwp', 'pens', 'sukses', 'gelar', 'gathering', 'jumat', 'giat', 'hadir', 'dosen', 'istri', 'dosen', 'karyawan', 'pens', 'rupa', 'salah', 'rangkai', 'dies', 'natalis', 'pens', 'agenda', 'rutin', 'gandeng', 'brand', 'kosmetik', 'lokal', 'wardah', 'beauty', 'cosmetics', 'kerja', 'manfaat', 'cantik', 'ajang', 'tingkat', 'akrab', 'solidaritas', 'anggota', 'dwp', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusinovasi', 'dwppens', 'dharmawanitapersatuanpens', 'wardahbeauty']",555,0,2024-08-31,09:47:55,1.7727098505174397
Carousel,"['unit', 'giat', 'rohani', 'islam', 'ukki', 'pens', 'gelar', 'grand', 'opening', 'mentoring', 'tema', 'tumbuh', 'integritas', 'akhlak', 'mulia', 'mahasiswa', 'kamis', 'langsung', 'lapang', 'basket', 'gedung', 'd', 'giat', 'mahasiswa', 'islam', 'pens', 'puncak', 'acara', 'ustadz', 'm', 'baihaqi', 'ma', 'phd', 'materi', 'landas', 'giat', 'mentoring', 'islam', 'langsung', 'semester', 'kuliah', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusinovasi', 'kampusvokasi', 'kampustradisijuara', 'mentoringukkipens']",733,0,2024-08-30,11:16:44,2.341254631404114
Carousel,"['serah', 'beasiswa', 'ikat', 'alumni', 'ika', 'pens', 'mahasiswa', 'pens', 'laksana', 'kamis', 'giat', 'langsung', 'ruang', 'mini', 'theater', 'lt', 'gedung', 'pascasarjana', 'pens', 'rupa', 'bentuk', 'peduli', 'apresiasi', 'alumni', 'hadap', 'mahasiswa', 'pens', 'pilih', 'serah', 'beasiswa', 'hadir', 'direktur', 'pens', 'wakil', 'ika', 'pens', 'terima', 'beasiswa', 'dosen', 'staf', 'pens', 'beasiswa', 'harap', 'dorong', 'semangat', 'ajar', 'motivasi', 'cipta', 'karyakarya', 'inovatif', 'harum', 'almamater', 'pens', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampusinovasi', 'ikapens']",696,0,2024-08-29,19:17:29,2.2230739747029515
Video,"['ngomongngomong', 'mercedesbenz', 'halo', 'sobat', 'pens', 'masuk', 'pens', 'aura', 'auto', 'sigma', 'level', 'tembus', 'tantang', 'the', 'next', 'wing', 'man', 'politeknik', 'politeknikjoss', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampusinovasi']",2033,25,2024-08-29,12:42:38,6.57339977002683
Image,"['selamat', 'sukses', 'raih', 'predikat', 'akreditasi', 'unggul', 'program', 'studi', 'sarjana', 'terap', 'teknik', 'informatika', 'politeknik', 'elektronika', 'negeri', 'lembaga', 'akreditasi', 'mandiri', 'informatikan', 'komputer', 'lam', 'infokom', 'politeknik', 'politeknikjoss', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampusinovasi', 'akreditasi', 'unggul', 'teknikinformatika']",1514,4,2024-08-28,12:43:51,4.848600996550402
Video,"['halo', 'sobatpens', 'udah', 'semester', 'ngerasa', 'salah', 'jurus', 'kuliah', 'telat', 'izin', 'ban', 'bocor', 'salah', 'video', 'ya', 'dek', 'ya', 'politeknik', 'politeknikjoss', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampusinovasi', 'janganyadekya']",1575,22,2024-08-27,13:39:08,5.100932668966399
Carousel,"['festival', 'dies', 'natalis', 'pens', 'laksana', 'riah', 'sabtu', 'giat', 'tarik', 'saji', 'festival', 'jalan', 'sehat', 'senam', 'zumba', 'tampil', 'live', 'music', 'langsung', 'lapang', 'merah', 'gedung', 'd', 'pens', 'talkshow', 'sehat', 'mental', 'mahasiswa', 'beauty', 'class', 'doorprize', 'hadiah', 'tarik', 'sedia', 'semangat', 'riah', 'acara', 'festival', 'civitas', 'akademika', 'pens', 'masyarakat', 'partisipasi', 'antusiasme', 'keluarga', 'pens', 'dies', 'natalis', 'giat', 'ajang', 'raya', 'gambar', 'semangat', 'sinergi', 'keluarga', 'pens', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampusinovasi', 'diesnatalispens']",859,3,2024-08-26,09:33:26,2.753289893956816
Image,"['selamat', 'sukses', 'politeknik', 'elektronika', 'negeri', 'politeknik', 'asia', 'tenggara', 'masuk', 'politeknik', 'asia', 'versi', 'webometrics', 'juli', 'webometrics', 'sistem', 'peringkat', 'guru', 'dunia', 'bas', 'website', 'guru', 'yuk', 'simak', 'urut', 'postingan', 'politeknik', 'politeknikjoss', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampusinovasi', 'webometrics']",2931,45,2024-08-22,16:01:12,9.505557684936758
Carousel,"['salah', 'rangkai', 'giat', 'kenal', 'hidup', 'kampus', 'technogear', 'pens', 'sukses', 'helat', 'giat', 'langsung', 'kenal', 'aktivitas', 'organisasi', 'pens', 'badan', 'eksekutif', 'mahasiswa', 'bem', 'himpun', 'mahasiswa', 'jurus', 'hmj', 'dewan', 'wakil', 'mahasiswa', 'dpm', 'dewan', 'konstitusi', 'mahasiswa', 'dkm', 'unit', 'giat', 'mahasiswa', 'ukm', 'riah', 'giat', 'informasi', 'harap', 'selenggara', 'giat', 'bantu', 'mahasiswa', 'adaptasi', 'hidup', 'kampus', 'temu', 'minat', 'bakat', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusinovasi', 'pkkmbxtechnogear', 'technogearpens']",1562,6,2024-08-20,12:40:54,5.0083045866871085
Carousel,"['sabtu', 'indonesia', 'merdeka', 'ri', 'tema', 'nusantara', 'indonesia', 'maju', 'pens', 'salah', 'institusi', 'guru', 'vokasi', 'selenggara', 'upacara', 'bendera', 'lapang', 'basket', 'gedung', 'd', 'jajar', 'direksi', 'civitas', 'akademika', 'upacara', 'potong', 'tumpeng', 'lomba', 'patriotisme', 'semangat', 'juang', 'merdeka', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusinovasi', 'kampusvokasi', 'kampustradisijuara', 'hutri', 'indonesiath']",1094,5,2024-08-17,17:41:11,3.510284911204804
Image,"['semangat', 'merah', 'putih', 'padam', 'mari', 'kuat', 'karya', 'indonesia', 'selamat', 'merdeka', 'republik', 'indonesia', 'nusantara', 'indonesia', 'maju', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampustradisijuara', 'kampusinovasi', 'harikemerdekaanke', 'republikindonesia']",185,0,2024-08-17,15:43:37,0.5909032835058132
Image,"['dirgahayu', 'republik', 'indonesia', 'semangat', 'indonesia', 'maju', 'mari', 'langkah', 'gapai', 'indonesia', 'maju', 'citacita', 'bangsa', 'gemilang', 'bersamasama', 'kokoh', 'bangsa', 'wujud', 'adab', 'inovasi', 'dampak', 'sejahtera', 'adil', 'rakyat', 'indonesia', 'politeknik', 'politeknikjoss', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampusinovasi', 'dirgahayurepublikindonesia']",315,0,2024-08-17,12:55:58,1.0061326178612495
Carousel,"['sidang', 'buka', 'senat', 'studium', 'genarale', 'rangka', 'kukuh', 'mahasiswa', 'akademik', 'langsung', 'hybrid', 'jumat', 'lapang', 'merah', 'gedung', 'd', 'pens', 'daring', 'platform', 'video', 'confrence', 'mahasiswa', 'program', 'studi', 'kampus', 'utama', 'psdku', 'lamongan', 'sumenep', 'giat', 'moment', 'mahasiswa', 'resmi', 'keluarga', 'pens', 'pens', 'undang', 'aun', 'abdul', 'wadud', 'group', 'head', 'svp', 'solution', 'architect', 'technical', 'account', 'mgmt', 'rupa', 'alumni', 'pens', 'narasumber', 'sesi', 'studium', 'generale', 'kukuh', 'mahasiswa', 'harap', 'kontribusi', 'nyata', 'hidup', 'kuliah', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampusinovasi', 'mabapens', 'pkkmb']",1833,2,2024-08-17,07:37:57,5.86112175801712
Image,"['hallo', 'sobatpens', 'exciting', 'news', 'for', 'those', 'passionate', 'about', 'journalism', 'web', 'development', 'or', 'networking', 'the', 'recruitment', 'for', 'the', 'th', 'generation', 'of', 'the', 'eepis', 'news', 'and', 'network', 'team', 'ent', 'is', 'just', 'around', 'the', 'corner', 'dont', 'miss', 'out', 'on', 'this', 'golden', 'opportunityget', 'ready', 'to', 'shine', 'how', 'can', 'you', 'join', 'us', 'simply', 'submit', 'your', 'registration', 'form', 'along', 'with', 'the', 'necessary', 'documents', 'at', 'entpensacid', 'or', 'click', 'the', 'link', 'in', 'our', 'bio', 'the', 'registration', 'period', 'runs', 'from', 'august', 'th', 'to', 'august', 'th', 'stay', 'connected', 'and', 'make', 'sure', 'to', 'follow', 'our', 'social', 'media', 'for', 'the', 'latest', 'updates', 'if', 'you', 'have', 'any', 'questions', 'feel', 'free', 'to', 'reach', 'out', 'to', 'us', 'via', 'whatsapp', 'kenzie', 'looking', 'forward', 'to', 'seeing', 'you', 'all', 'best', 'regards', 'ent', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampusinovasi', 'jurnalis', 'ukm', 'jurnaliskampus', 'oprec', 'mahasiswa', 'ent']",531,5,2024-08-15,07:01:19,1.7120224862654914
Image,"['selamat', 'pramuka', 'langkah', 'nilainilai', 'bangsa', 'junjung', 'generasi', 'muda', 'tangguh', 'integritas', 'bawa', 'indonesia', 'tuju', 'moga', 'semangat', 'pandu', 'bara', 'lahir', 'tunastunas', 'muda', 'bangsa', 'satyaku', 'darma', 'darma', 'bakti', 'pramuka', 'jiwa', 'pancasila', 'jaga', 'nkri', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampusinovasi', 'haripramukanasional', 'haripramuka']",489,1,2024-08-14,10:32:04,1.5650951833397215
Carousel,"['rabu', 'kamis', 'eepis', 'bidikmisi', 'organization', 'ebio', 'selenggara', 'agenda', 'ebio', 'goes', 'to', 'school', 'egts', 'siswa', 'giat', 'laksana', 'smk', 'taman', 'siswa', 'smk', 'muhammadiyah', 'taman', 'sidoarjo', 'egts', 'harap', 'manfaat', 'siswa', 'semangat', 'motivasi', 'didik', 'kuliah', 'beasiswa', 'kartu', 'indonesia', 'pintar', 'sekolah', 'kipk', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusinovasi', 'kampusvokasi', 'kampustradisijuara', 'egts']",718,1,2024-08-12,10:25:31,2.296537626165836
Video,"['hallo', 'sobatpens', 'the', 'wait', 'is', 'almost', 'over', 'a', 'new', 'chapter', 'is', 'about', 'to', 'begin', 'will', 'you', 'be', 'part', 'of', 'ent', 'crews', 'open', 'recruitment', 'coming', 'soon', 'jurnalis', 'jurnaliskampus', 'penseepis', 'mahasiswa', 'ukm', 'ent', 'mediakampus', 'oprec']",445,30,2024-08-09,20:41:05,1.5171841062987097
Carousel,"['eepis', 'bidikmisi', 'organization', 'ebio', 'gelar', 'ebio', 'competition', 'ecomp', 'season', 'mahasiswa', 'aktif', 'tingkat', 'nasional', 'kompetisi', 'rabu', 'tutup', 'sesi', 'awarding', 'laksana', 'sabtu', 'usung', 'tema', 'technology', 'and', 'society', 'manfaat', 'teknologi', 'layan', 'publik', 'giat', 'tanding', 'cabang', 'lomba', 'esai', 'infografis', 'kompetisi', 'harap', 'wadah', 'mahasiswa', 'gali', 'ekspresi', 'gagas', 'inovatif', 'solusi', 'aplikatif', 'manfaat', 'teknologi', 'tingkat', 'kualitas', 'layan', 'publik', 'indonesia', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampusinovasi', 'ecompskipkpens']",474,0,2024-08-08,13:18:38,1.5139900344959756
Carousel,"['jimbaran', 'agenda', 'pens', 'international', 'electronics', 'symposium', 'ies', 'helat', 'platinum', 'hotel', 'bal', 'ies', 'gelar', 'undang', 'tokoh', 'keynote', 'speaker', 'hadir', 'jajar', 'direksi', 'pens', 'teliti', 'ilmuwan', 'pakar', 'industri', 'anggota', 'komunitas', 'teknik', 'global', 'tema', 'shaping', 'the', 'future', 'society', 'and', 'beyond', 'konferensi', 'internasional', 'gelar', 'hybrid', 'zoom', 'video', 'conference', 'terima', 'paper', 'ies', 'alami', 'tingkat', 'paper', 'liput', 'jalur', 'engineering', 'technology', 'and', 'applications', 'eta', 'knowledge', 'creation', 'and', 'intelligent', 'computing', 'kcic', 'sukses', 'luput', 'fokus', 'utama', 'ies', 'peran', 'sistem', 'elektronik', 'komputasi', 'cyberphysic', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampustradisijuara', 'kampusinovasi', 'ies']",722,2,2024-08-08,07:19:58,2.312507985179507
Video,"['halo', 'sobatpens', 'hadir', 'international', 'electronics', 'symposium', 'ies', 'ambil', 'tema', 'shaping', 'the', 'future', 'society', 'and', 'beyond', 'konferensi', 'internasional', 'gelar', 'hybrid', 'platinum', 'hotel', 'bal', 'zoom', 'video', 'conference', 'gelar', 'undang', 'tokoh', 'keynote', 'speaker', 'hadir', 'jajar', 'direksi', 'pens', 'teliti', 'ilmuwan', 'pakar', 'industri', 'anggota', 'komunitas', 'teknik', 'global', 'paper', 'terima', 'ies', 'bentuk', 'dedikasi', 'konsep', 'masyarakat', 'inovatif', 'transformatif', 'yuk', 'simak', 'seru', 'ies', 'reels', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampustradisijuara', 'kampusinovasi', 'ies']",1276,4,2024-08-07,12:17:51,4.0884119074996805
Carousel,"['direktur', 'civitas', 'akademika', 'politeknik', 'elektronika', 'negeri', 'terima', 'kasih', 'dr', 'ir', 'kiky', 'yuliati', 'msc', 'dedikasi', 'prestasi', 'capai', 'jabat', 'direktur', 'jenderal', 'didik', 'vokasi', 'kemdikbudristek', 'ri', 'selamat', 'pilih', 'tatang', 'muttaqin', 'ssos', 'med', 'phd', 'plt', 'direktur', 'jenderal', 'didik', 'vokasi', 'kemdikbudristek', 'ri', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusinovasi', 'dirjenvokasi']",886,0,2024-08-06,14:18:21,2.829947617222435
Carousel,"['program', 'studi', 'teknologi', 'game', 'politeknik', 'elektronika', 'negeri', 'pens', 'gelar', 'abdi', 'masyarakat', 'selasa', 'giat', 'tuju', 'tingkat', 'sadar', 'bersih', 'usia', 'didik', 'dasar', 'game', 'interaktif', 'pondok', 'pesantren', 'muhyiddin', 'sukolilo', 'berita', 'lengkap', 'bawa', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusinovasi', 'pengabdianmasyarakat']",1050,0,2024-08-01,13:51:08,3.353775392870832
Carousel,"['rangkai', 'giat', 'program', 'kreativitas', 'mahasiswa', 'pkm', 'pens', 'workshop', 'susun', 'lapor', 'monitoring', 'evaluasi', 'monev', 'ii', 'internal', 'langsung', 'selasa', 'tim', 'pkm', 'pens', 'workshop', 'lokasi', 'mini', 'teater', 'lt', 'gedung', 'pascasarjana', 'hadir', 'dr', 'prihartini', 'widiyanti', 'drg', 'mkes', 'sbio', 'ccd', 'materi', 'giat', 'libat', 'reviewer', 'pens', 'monev', 'ii', 'internal', 'ruang', 'kelas', 'bb', 'ruang', 'mahasiswa', 'gedung', 'd', 'agenda', 'rupa', 'langkah', 'final', 'susun', 'lapor', 'nilai', 'maju', 'laksana', 'pkm', 'pkp', 'lingkup', 'nasional', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampusvokasi', 'kampustradisijuara', 'kampusinovasi', 'pkmpens', 'workshoppkmmonevinternal']",617,0,2024-08-01,10:14:25,1.9707423022869557
