post_type,caption,like_count,comment_count,date,time,engagement_rate
Carousel,usaha suku cadang mobil asal jepang shinomiya inc laku seleksi terima karyawan di pens proses wawancara yang langsung hari ini jadi tentu di proses ikut belum kemudian para mahasiswa ini akan kerja di jepang jumat bagi mahasiswa yang lolos proses wawancara ikut mereka akan ikut kelas bahasa jepang yang siap oleh jiim pada bulan juli hingga desember dan ikut uji cakap n dan n lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi,1117,6,2024-03-04,10:14:36,3.5869426344704225
Video,breakout tips konsisten bangun habit positif semua orang punya habit dan semua orang punya goal tetapi mungkin masih ada yang sulit untuk tetap jaga disiplin dalam laku biasa baik di video ini akan jelas kena cara agar tetap konsisten dalam laku rutinitasmu sehingga bisa capai goal yang ingin penasaran dengan tipstipsnya simak lengkap dalam video ikut reporter biyan daniswara videografer aliy nur rahmaan lengkap hanya di youtube pens tv politeknik pensjoss pens breakout vokasimenguatkanindonesia,357,4,2024-03-03,09:34:41,1.1530599207870191
Image,selamat hari raya kuningan galungan moga hadir roh leluhur bawa berkah dan damai bagi kita semua mari kita raya hari suci ini dengan penuh gembira dan hormat kepada leluhur kita galungan kuningan politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi,217,0,2024-02-28,17:06:16,0.6931135811933052
Carousel,daftar pilmapres pens update syarat halo km pens kemarin udah ngikutin sosialisasi pilmapres pens kan nah sekarang pilmapres pens sudah masuk tahap yang paling penting yaitu tahap daftar dan kumpul berkas daftar buka mulai tanggal februari sampai dengan maret sila baca dengan seksama tentu dan syarat yang butuh ya mari daftar diri kalian sekarang juga dan jadi mahasiswa prestasi di indonesia daftar di sini bitlysubmitpilmapres apabila masih milik tanya sila untuk hubung nomor bawah ini cp raih bempens viriyabala ristekbempens semangattinggimemperbaikidiri,253,6,2024-02-27,15:46:46,0.8272645969081385
Image,hayoo siapa nih yang masih bingung pilih kampus jangan asal pilih kampus ya sobat siar pilih kampus yang bisa jadi wadah untuk kamu sang juara siar datang tamu istimewa nih dan akan cara langsung kenal kepada kalian kena sistem ajar yang ada di pens loh mulai dari jalur terima di pens ajar jarak jauh dan didik s juga pasti kamu wajib banget nonton kalau kamu ingin jadi bagi dari keluarga besar pens yuk jadi mahasiswa yang bisa maju dan harum nama bangsa tonton dan dengar sekarang kemudian dapat insightnya siniarpens podcastprestasi pmbpens mahasiswaprestasi kampussangjuara,388,0,2024-02-27,11:16:48,1.2392998594608406
Carousel,politeknik elektronika negeri pens tambah kuota mahasiswa baru dari kursi jadi kursi untuk prodi pada tahun ini lalu jalur seleksi yaitu snbp snbt dan jalur mandiri senin tambah ini tentu akan imbas pada proses ajar ajar sekaligus pakai fasilitas yang ada di kampus dreng bambang sumantri st msc wakil direktur bidang akademik sampai di tahun ini ada tambah sarpras yaitu gedung smart automation workshop saw yang akan mensupport ajar di semester baru nanti lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi,2128,30,2024-02-27,09:19:07,6.892806950300242
Carousel,gemastik tik untuk tingkat layan publik tuju masyarakat indonesia yang sejahtera gemastik rupa kompetisi tahun di bidang tik yang selenggara oleh pusat prestasi nasional undang mahasiswa aktif pens jadi bagi dari delegasi pens ajang gemastik bagai informasi tambah pens telah hasil duduk peringkat besar dalam kurun waktu tahun akhir yuk turut serta dalam tahan prestasi kita jangan lewat agenda penting sosialisasi gemastik hari tanggal senin maret pukul wib selesai link pandu daftar seleksi internal sampai ketemu di sosialisasi dan gabung cetak prestasi gemastik gemastik,313,0,2024-02-26,20:50:43,0.9997444742557813
Carousel,selamat dan sukses politeknik elektronika negeri atas capai baik laksana reformasi birokrasi wilayah bebas dari korupsi wbk oleh direktorat jenderal didik vokasi politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi wbk zonaintegritas,1078,3,2024-02-26,17:16:40,3.4527916187555894
Video,repost kamivokasi halo sobatvokasi dan kawansmk kalian siswa dan siswi smk yang eligible untuk ikut seleksi nasional dasar prestasi snbp daftar snbp tahun akan tutup pada tanggal februari yuk paham cara daftar lewat video ini jangan lupa untuk baca pandu daftar snbp di menu unduh pada laman snpmbbpppkemdikbudgoid ya follow dan hidup notifikasi untuk dapat informasi kini kena seleksi nasional terima mahasiswa baru snpmb instagram snpmbbppp x snpmbbppp tiktok snpmbbppp youtube snpmb bppp facebook snpmb bppp helpdesk snpmb bppp halosnpmbbpppkemdikbudgoid call center snpmb,258,1,2024-02-26,09:25:05,0.8272645969081385
Video,halo sobatpens program studi teknologi rekayasa internet tri kembali gelar tri expo pada sabtu dengan usung tema internet for better future tri expo gelar sosialisasi workshop kunjung booth project based learning pbl dan kunjung laboratorium tri untuk siswa smak di wilayah dan sekitar nah telah ikut seluruh rangkai giat yuk kita tanya temanteman apa sih tiga hal tarik di tri expo politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi triexpo proditri,377,2,2024-02-23,13:48:34,1.2105532132362335
Image,tepat pada februari ingat bagai hari kerja nasional sama kita raya semangat juang berani dan dedikasi para kerja di hari kerja nasional ini tiap langkah bawa ubah dan tiap usaha bentuk masa depan yang lebih baik untuk semua selamat hari kerja nasional politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia haripekerjanasional,379,0,2024-02-20,09:38:25,1.2105532132362335
Carousel,extend kumpul proposal hai sobat pens ada kabar gembira looo apa tuh yaahhh panjang waktu dalam kumpul proposal nihh catat tanggal akhir kumpul proposal ya tanggal februari yang dapat beri sempat lebih banyak kepada para mahasiswa untuk asah ide lebih kreatif tuju panjang batas waktu serah proposal bukan hanya sekadar beri lebih banyak waktu lhoo namun juga luas dan beri peluang tambah muncul cemerlang ide lebih tarik serta dapat hasil karya baik good luck kampusinovasi pkm center,246,0,2024-02-19,16:53:52,0.7857416634725948
Carousel,program studi teknologi rekayasa internet tri sukses gelar sosialisasi dan workshop lalu tri expo pada sabtu tempat di cafetaria lt gedung pascasarjana pens giat sebut hasil undang siswa smak serta guru damping dari sekolah di wilayah dan sekitar usung tema internet for better future tri expo tahun dua ini fokus pada bidang internet of things iot lalu kolaborasi sama dengan industri cv elmech technology berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi triexpo proditri,556,1,2024-02-18,11:13:44,1.779097994122908
Carousel,hallo sobat pens tahu kamu bahwa hidup kampus bukan hanya tentang ajar di kelas selain dari proses ajar ajar hidup di kampus juga tawar bagai alam harga yang dapat bentuk identitas dan kaya alam kita bagai mahasiswa dalam hidup kuliah tiap giat adalah sempat untuk ajar tumbuh dan bagi alam bagi para mahasiswa masuk untuk yang akan jadi calon mahasiswa baru yuk kita simak sama ragam giat mahasiswa di dunia kuliah dalam postingan ikut,828,1,2024-02-17,11:54:44,2.64788552446659
Carousel,direktur politeknik elektronika negeri pens pimpin langsung giat lantik ketua jurus dan koordinator program studi giat selenggara di ruang auditorium lantai gedung pascasarjana pada senin banyak dosen yang lantik maupun yang lantik kembali dengan lantik jabat baru harap dapat laksana amanah dengan penuh tanggung jawab serta buat inovasi yang manfaat bagi masyarakat berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi,967,2,2024-02-16,21:06:50,3.0950555768493677
Image,pot pens open talk sambut semester genap dengan penuh inovasi narasi oleh direktur pens joss award qna sama direktur jumat februari teater gd d giat ini khusus internal civitas akademika pens politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi opentalk,384,1,2024-02-15,20:24:32,1.2297176440526383
Carousel,dosen teknik elektronika politeknik elektronika negeri pens dr firman arifin st mt hasil kembang alat hitung suara dengan cepat dan aman kembang aplikasi sebut harap dapat bantu kurang curang hitung suara yang kerap jadi isu besar dalam tiap momen selenggara milu selain itu untuk bantu proses hitung suara jadi lebih mudah entri data laku guna aplikasi whatsapp yang sumber dari data dasar inovasi aplikasi ini sudah guna oleh instansi perintah beberapa calon legslatif caleg atau partai dalam kembang libat beberapa mahasiswa dari beberapa program studi politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi milu,1791,16,2024-02-15,09:33:51,5.771687747540565
Carousel,program magister terap pens telah buka program magister terap pertama di indonesia yang khusus pada bidang teknik elektro dan teknik informatika dan komputer dengan sistem ajar liput teori proyek soft skill dan internship serta sedia student exchange dan lanjut studi s di luar negeri jadi tunggu apa lagi segera daftar diri di kampus inovasi pens untuk informasi lebih lanjut sila kunjung situs kami di hubung kami whatsapp admin pascasarjana email pascasarjanapensacid politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi pascasarjanapens,1142,3,2024-02-15,09:31:11,3.6572122141305736
Carousel,bagai bentuk monitoring dan evaluasi monev hadap alam kembang diri awardee indonesian international student mobility awards iisma mahasiswa pens usai laku mas pada selasa langsung cara daring lalu zoom video conference giat ini undang dosen bimbing serta dosen uji dari bagai program studi pens bukan hanya sekadar nilai monev kali ini turut buka sempat bagi para awardee untuk bagi perspektif akan dunia didik dan industridi luarnegeri berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi monitoringdanevaluasiiisma awardeeiisma,356,0,2024-02-14,13:48:28,1.1370895617733487
Image,hai sobat pens hari ini tepat bagai hari mana kita dapat menberikan suara kita untuk negeri kita indonesia nah giat yang hanya laksana tiap tahun ini tentu harus laksana cara damai seperti yang sudah pernah deklarasi pada giat deklarasi milu damai pada milu sebut bahwa deklarasi ini tuju untuk dukung laksana milu yang damai dan integritas deklarasi ini juga tuju untuk peran aktif dalam milu cara jujur adil santun budaya dan martabat jadi mari kita ikan suara kita sembari terus junjung tinggi damai tuju indonesia jaya milu pemiludamai politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi,449,0,2024-02-14,08:46:05,1.4341382394276223
Carousel,nganjuk dalam upaya tingkat kualitas hidup dan bangun lanjut di lingkung desa eepis bidikmisi organization ebio usai gelar giat tahun peduli desa peddes jilid x langsung lama delapan hari hitung sejak minggu hingga minggu peddes kali ini menitikberatkan pada tiga fokus utama yaitu daya masyarakat didik dan sehat giat yang tempat di desa margopatut camat sawah kabupaten nganjuk sebut telah tunjuk dedikasi mahasiswa pens dalam cipta dampak positif bagi masyarakat berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi kipkpens ebiopens peddes,458,6,2024-02-13,16:31:34,1.4820493164686341
Carousel,internet engineering technology eepis hello everyone lets join tri expo event to get deep information about internet engineering technology and workshop iot remember this so you cant forget to join us date saturday february time wib location cafetaria lt gedung pascasarjana pens exploring future pathways dive into the exciting world of internet of things at tri expo watch the live so you can come to get more information about tri expo and for invited guests we really hope you can come at tri expo for more information website triexpoacid instagram proditripens thank you and see you later at tri expo triexpo proditri,432,8,2024-02-13,08:56:50,1.4053915932030152
Video,halo sobatpens untuk tarik minat siswa smak pada program studi sarjana terap teknologi rekayasa multimedia pens trm expo future creation fution gelar pada sabtu di gedung pascasarjana pens lt para unjung dapat unjung booth dan coba langsung karya mahasiswa trm pens kirakira karya tarik apa yang tampil simak seru dalam video ikut ini politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasitrmexpo,398,2,2024-02-10,17:55:14,1.27762872109365
Image,selamat tahun baru imlek hari yang penuh dengan bahagia dekat keluarga dan harap baru di hari yang istimewa ini mari kita raya saudara yang kuat dan toleransi akan kaya budaya di indonesia moga tahun baru cina ini bawa untung sejahtera dan sukses bagi kita semua selamat raya imlek sama orangorang kasih gong xi fa cai politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi hariimlek imlek kebahagiaankeluarga kesuksesanbaru,168,0,2024-02-10,09:07:26,0.536604062859333
Image,di hari pers nasional mari tunjuk dukung kita kepada para jurnalis yang juang untuk bagi informasi yang manfaat bagi seluruh masyarakat bagai jaga benar dan adil pers pegang peran vital dalam jaga demokrasi dan bebas ekspres mari bersamasama harga peran mereka dalam suara benar dan lawan ketidakadilan politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi haripersnasional,237,0,2024-02-09,11:49:18,0.7569950172479878
Image,isra miraj adalah buah jalan spiritual yang laku oleh nabi muhammad saw momen raya isra miraj dapat kita jadi bagai ingat untuk terus kejar dekat dengan allah swt serta ambil inspirasi dari sabar dan tabah nabi muhammad saw dalam hadap coba moga tiap langkah kita di dunia selalu penuh dengan rahmat dan tunjuk selamat ingat isra miraj h politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasiisramirajh,273,0,2024-02-08,10:18:18,0.8719816021464162
